ID,RiskScore
564,28.03900519397071
565,77.75713560328991
566,61.09231782261163
567,45.31170021977273
568,60.47474766825367
569,33.89275936645977
570,71.94004916736272
571,29.857303320099575
572,69.02026539900221
573,52.83033999691948
574,48.30716002469531
575,38.139295261284545
576,41.810636355225554
577,24.756079638482746
578,59.27779278147905
579,28.579133844720175
580,30.27034430821773
581,33.32975858923278
582,74.67355286541392
583,42.46786291003487
584,38.476243889834635
585,31.550476685536935
586,72.41095269260809
587,44.00619062320443
588,45.30562789625806
589,31.93018683954547
590,65.92115641631649
591,41.35765618333649
592,78.66053890255394
593,60.27130073310805
594,60.52592134474658
595,31.255701189268123
596,67.49382951109551
597,40.16444015819111
598,47.13798818499022
599,56.226810639386215
600,33.87950129726637
601,70.56414367490329
602,59.988909559233846
603,71.35398420891984
604,64.71796288052106
605,38.06136499347163
606,37.69118687390842
607,66.10585304817182
608,33.17503372254255
609,29.570592943262866
610,66.28416277160109
611,44.11895462733487
612,35.11286532191612
613,40.86598918012574
614,33.90457845523311
615,37.31455421820688
616,34.12488283335229
617,28.51307127283185
618,56.819104782891785
619,35.323720558332255
620,34.034676564788654
621,55.18813153707784
622,68.82946588921591
623,65.00500453351238
624,37.24895171179783
625,78.63745130818684
626,49.35641591071585
627,67.36070771572345
628,80.22991409848733
629,32.85805297841985
630,36.259791940315566
631,36.77124714343195
632,64.65002041990051
633,41.280743712970846
634,32.8719517395261
635,38.49873779043669
636,34.41664537054608
637,71.2744101345274
638,31.43841759377797
639,77.58443057170776
640,68.16176679538735
641,43.40940277035811
642,35.93556857431072
643,68.19271283598614
644,61.17383059608751
645,29.794005510488617
646,68.69083932701729
647,64.94199755734412
648,53.244481086953286
649,80.6152958641655
650,32.28307952234577
651,31.711813182312156
652,19.32578582309766
653,32.492193932197964
654,31.292569409652472
655,42.03090284388277
656,28.261096964405127
657,76.38489266242364
658,35.270952553632426
659,41.36261166826121
660,39.951116365544706
661,23.31167182292525
662,28.215918355880106
663,33.014301016319635
664,40.71025762624454
665,73.44565486851612
666,24.339782828825676
667,38.1861792023014
668,61.01658890700169
669,35.51994003459227
670,32.58983600118195
671,30.477239370983128
672,23.6916397363279
673,35.547763153434474
674,35.91916999909695
675,70.65914432365794
676,47.10642514573961
677,32.460274873523716
678,36.15466676277397
679,76.99823969654649
680,65.95217157244447
681,41.10293099662199
682,34.77588367905669
683,51.38149750860289
684,29.772738818548945
685,49.89041756024422
686,67.30955913268959
687,34.4598404586181
688,78.83049758608327
689,62.73411348594932
690,36.284148782277455
691,58.22193488893795
692,71.36399542291879
693,36.510742427101334
694,27.031493991712026
695,70.0517744292924
696,52.19720879506026
697,70.96637753066575
698,77.33517112966042
699,32.939973141638305
700,56.71313898206104
701,38.29427980345322
702,26.676202414474076
703,33.60351753530672
704,31.724974954883194
705,28.127206391644407
706,46.56994750306008
707,68.09833528435088
708,56.03320856418618
709,46.38866560600259
710,60.80820946062563
711,57.87960544628045
712,32.11093652321911
713,71.23808768140266
714,71.00562980860236
715,22.089254461902286
716,29.09917985937905
717,67.39256754334606
718,37.746089009626715
719,44.632309313707495
720,65.09150017138423
721,67.03729311108732
722,31.79314462072621
723,30.140512053043906
724,62.932862004130996
725,43.964253460585
726,31.72443822985629
727,56.80092293599269
728,73.19082444489
729,30.256048156461887
730,32.08326740888374
731,48.406561291533265
732,30.68944605019756
733,43.400732533006206
734,45.848086703791026
735,29.031447081408672
736,65.29496779475126
737,45.06420743304302
738,39.382085049019636
739,27.82430115234861
740,31.078396791428943
741,65.9668915252882
742,50.816880605345844
743,38.26396870962749
744,33.08190039631741
745,51.604254244537714
746,61.92458929228128
747,57.571419841075524
748,32.89834636520068
749,42.912580895925615
750,72.70005160845581
751,43.456101752778025
752,90.54352788957881
753,41.320952104237634
754,35.53654027049602
755,47.40806539844603
756,24.48061193701183
757,70.68020651354568
758,69.20211232282277
759,56.061225365356634
760,31.11976867798917
761,44.587301230673305
762,42.88599642738377
763,38.29690877446451
764,75.64421779914524
765,71.5783397013624
766,29.88417589791466
767,96.30767378169226
768,31.189622400463534
769,40.84837856812051
770,31.02252308383909
771,76.47504494961
772,67.14981534649674
773,27.649992305221943
774,27.605520296220178
775,43.64717343151683
776,35.590101089230714
777,30.905494642026
778,31.12244686624804
779,37.19002384347955
780,44.09323955345958
781,47.69503729507092
782,75.38120343345913
783,73.05218943565383
784,38.68206863152268
785,27.390523839062055
786,48.37489216620129
787,67.24987549522889
788,71.19795731820746
789,41.92986165054431
790,65.87463775072361
791,33.74277432084314
792,28.821632176685355
793,33.6974150960054
794,76.78404216691384
795,38.80245611116375
796,47.53924251319809
797,33.22384409968477
798,71.60524177000157
799,69.0609080578749
800,65.58947868780929
801,48.584709270592114
802,24.80567371090406
803,53.01591953850989
804,73.66464753750593
805,67.46167615442069
806,64.81070590389977
807,55.40581900093498
808,65.0893214106804
809,49.35817502356481
810,77.24723933510946
811,49.82251266003409
812,29.60505114723169
813,71.52768498407791
814,50.72920372135236
815,77.73766784913137
816,26.307933221851684
817,51.82553427637727
818,71.68115611593062
819,34.30710783327636
820,36.58463239387898
821,50.13013781499872
822,45.04356096119268
823,62.51064153029115
824,73.15898605699881
825,78.05208175165576
826,55.86334314007077
827,39.472910429456945
828,28.425675088660185
829,38.39689229912297
830,33.772598611034894
831,65.89906165910766
832,41.4082301678031
833,50.58439696921273
834,30.803140028587634
835,65.22291376830658
836,28.501362150291655
837,33.067916882417606
838,32.53631820086271
839,52.28137471652413
840,72.09162738886194
841,73.71906836868261
842,61.15093893216222
843,46.998897117290156
844,85.47934123299315
845,37.37369983387585
846,40.97820539998834
847,34.45474184952441
848,73.70147273626976
849,42.38268569738689
850,28.341618571940174
851,54.741571538092515
852,48.5459564194211
853,30.681939773236493
854,34.34765293820642
855,30.945201460727233
856,60.925515194500306
857,28.74012521772643
858,34.22317116371819
859,65.08549154705948
860,34.62144226396454
861,39.547069608841824
862,48.31976853725469
863,29.327941471991338
864,29.141337954730673
865,46.210014618660765
866,77.4353150833817
867,30.33828571087038
868,42.915565553205354
869,64.77990553593959
870,24.958919376240786
871,29.808842136070737
872,60.41220525196373
873,49.843900049902416
874,19.53151116100021
875,68.75435303485251
876,29.413926229852635
877,34.616413895703275
878,39.51924990148514
879,29.3622395542629
880,29.944532483892957
881,32.05666813292051
882,76.60084712859357
883,35.44599631757633
884,48.00850331361694
885,30.909479155005513
886,56.3976587476795
887,48.57694715397197
888,75.16807005512642
889,56.59803683660034
890,33.753837914101
891,29.79789906234187
892,74.11205295061923
893,30.794282572271598
894,37.68596582733558
895,20.35904725571568
896,52.581995941047765
897,47.26182157728586
898,42.24495269910808
899,73.16469973947501
900,24.308100365149997
901,71.04140386388868
902,78.28996464952475
903,74.00500404653253
904,56.59348202352017
905,79.62694724559374
906,44.06268483744539
907,70.11587320054646
908,49.383293456809454
909,53.470504002445935
910,53.86019498848914
911,70.93218658732481
912,74.65490124626781
913,67.52184619034638
914,31.140087699026893
915,42.6993705867621
916,61.56239862788466
917,50.636968926137754
918,26.781181780167074
919,33.93539819653593
920,25.21295422358203
921,33.380824840624385
922,48.14508811333913
923,39.28547940777612
924,65.62022845792349
925,79.18748601999364
926,53.97811505162504
927,35.76358202010711
928,37.67649684071553
929,31.92405140660817
930,36.304005578346235
931,33.56852710653443
932,29.84866046057546
933,52.015429072549935
934,28.974715196575247
935,48.21817664029045
936,65.02986691568204
937,23.304892913020424
938,66.6931404035026
939,58.11466459228218
940,63.24598853828907
941,45.90095840151885
942,41.20493019094688
943,61.02900697304399
944,28.823171722895907
945,67.40314707284092
946,34.255395237666065
947,58.66521111596053
948,54.101020445694715
949,46.823145563558185
950,25.401909875542017
951,48.24917818488434
952,53.6871193763986
953,52.08351751641426
954,38.96044079761164
955,91.13227976911408
956,61.6368532191013
957,42.40206082677146
958,45.71360295500968
959,31.336930403591808
960,35.735479385610645
961,45.24431998632322
962,32.495903553487054
963,69.90839011916655
964,49.98549129196222
965,35.4601435338886
966,33.22616913252973
967,70.50324869856236
968,27.612318396508684
969,29.55204564003766
970,64.24897653608464
971,35.75767107347606
972,29.855006282069056
973,39.237730065904955
974,38.78944145969986
975,35.12812532573339
976,61.59621574690796
977,72.45239990701198
978,67.36047400041248
979,28.927829407377843
980,54.27782986219286
981,35.83816793813135
982,66.1937911232421
983,33.181633585915236
984,51.34882085901741
985,40.467418630782916
986,33.2280978281528
987,73.10338850251397
988,28.81778651325699
989,73.1316307541169
990,39.933672201110724
991,51.97090808992694
992,40.82370091260641
993,29.714050811777682
994,70.43515415043335
995,19.810049392421618
996,47.76791682988228
997,27.31426370687082
998,74.77902485542695
999,32.88157753434321
1000,29.287210442959307
1001,57.524792056210984
1002,34.73132675112397
1003,57.68318585759012
1004,58.208331226811836
1005,29.51801082911375
1006,78.17681317372667
1007,32.49852092421902
1008,54.5057769964355
1009,31.712078404369507
1010,72.35581507861612
1011,30.33403419374777
1012,29.754735455604944
1013,74.27819074488475
1014,55.141627515728445
1015,69.5344398059719
1016,36.25361094480782
1017,50.03884266692735
1018,31.212523091457527
1019,72.73603963683532
1020,27.71967040995783
1021,43.33614086632265
1022,41.75880663404355
1023,65.91225469777824
1024,64.31285533392334
1025,26.147696334410696
1026,34.021673005056485
1027,32.20600078121829
1028,24.214267278981836
1029,32.46721753551215
1030,61.257121475824945
1031,31.592429828033758
1032,34.968117189001035
1033,31.27806765417013
1034,31.246143718545184
1035,62.17000534940276
1036,73.76890464865251
1037,67.59800072435287
1038,54.90357482993973
1039,66.04874819703805
1040,55.64879960428921
1041,26.561196933635486
1042,65.37336877461753
1043,74.5233923063101
1044,27.865135601907653
1045,71.45668221089404
1046,34.34725161076172
1047,34.11263621895746
1048,46.0112978706788
1049,29.139960706194373
1050,31.1961264589831
1051,69.2602965507726
1052,43.040926534861185
1053,54.579277923822204
1054,64.60895373986973
1055,39.48997349794486
1056,30.13552288913384
1057,32.58110573051495
1058,55.47620354038777
1059,32.236614852288724
1060,65.57168685406619
1061,51.23863425397981
1062,66.01526408685136
1063,58.578530675742925
1064,38.68642739106549
1065,53.22887348548507
1066,50.81906544858471
1067,52.30309910532783
1068,28.603097500290872
1069,38.95474014895849
1070,40.215309255207515
1071,26.149027117561175
1072,41.35810739848644
1073,35.105743764394404
1074,59.83024283744858
1075,36.06192432481153
1076,76.84594337070708
1077,38.65827841195683
1078,57.86525424813267
1079,49.555798063859086
1080,34.10659077350688
1081,29.24767353933244
1082,28.328397605523108
1083,74.24373768859773
1084,57.86211488906379
1085,29.892055327644314
1086,35.841202262516575
1087,65.51857865114694
1088,32.316710833968
1089,42.44250070623134
1090,31.926463734893744
1091,77.01964442366848
1092,66.78011052053303
1093,30.202653588512888
1094,30.38929074388257
1095,75.8478121998673
1096,36.316649504301
1097,72.37516399837882
1098,70.38151465011875
1099,75.31374011417616
1100,27.848112395095498
1101,30.27250031901663
1102,58.10230018668922
1103,36.416516719331824
1104,64.62560533026813
1105,36.696529794255596
1106,62.300672004105266
1107,61.21578167639787
1108,25.163966484859387
1109,57.2298802457703
1110,50.07875869481036
1111,56.3955387166538
1112,55.35049584057238
1113,35.026843321702884
1114,64.11647281931478
1115,62.758202364483125
1116,51.86477731568853
1117,37.99161096852954
1118,63.79969404703702
1119,39.16288499462867
1120,32.1826482853689
1121,32.15666150939474
1122,30.70986411413874
1123,33.12540948983629
1124,67.63214739929067
1125,24.79566531967835
1126,62.31006917978489
1127,47.42049661615643
1128,42.05082899880331
1129,39.2973045560163
1130,63.0077269912767
1131,75.98190889378425
1132,42.72173163191151
1133,38.49540131995714
1134,61.692738367816176
1135,50.72476258283173
1136,43.64635556027538
1137,50.68800963910003
1138,48.958842930417134
1139,41.95856363957178
1140,47.8888403439491
1141,46.64287861819726
1142,70.52818083374991
1143,25.863322414578263
1144,66.48755247360937
1145,70.12116460346847
1146,32.41004340574041
1147,46.840180731004196
1148,33.10753801248616
1149,66.94151131202348
1150,29.59085696192456
1151,33.48329755454729
1152,28.332328977969567
1153,59.799061174443025
1154,33.43249106927074
1155,38.19980216483641
1156,26.74316234307885
1157,70.50790869947055
1158,63.01243246940108
1159,61.96483526601192
1160,31.167193122546863
1161,60.31405902299271
1162,76.41404697870935
1163,27.321399685159534
1164,70.60729887454768
1165,59.96832290942662
1166,71.70750011770401
1167,70.06201511606601
1168,33.78948516057103
1169,47.019475800178455
1170,24.41404131243003
1171,69.79034766341324
1172,30.50116533805381
1173,62.20516956561228
1174,59.96451568813468
1175,41.60847062524813
1176,57.41667980153984
1177,69.01038272190313
1178,37.77567667387889
1179,32.73724385645296
1180,38.13084275823026
1181,67.80846270978914
1182,52.9925951114969
1183,33.404918470351234
1184,36.3048537074978
1185,40.921669903269915
1186,66.5794513275218
1187,49.62277976769515
1188,22.008154235032137
1189,28.82203864104345
1190,30.630793843524273
1191,60.149373113727464
1192,43.55219857447487
1193,35.15202493476359
1194,43.50653536852447
1195,43.25496667479133
1196,33.0981581089804
1197,71.40114165719247
1198,32.67124878617001
1199,53.614548007568786
1200,65.55119957554093
1201,36.48197652999484
1202,75.53820811240116
1203,54.69434991853491
1204,61.348657078361114
1205,30.759997886420436
1206,36.298009946829964
1207,66.48325591904036
1208,42.906654708127874
1209,62.932995756029825
1210,49.50185183567051
1211,46.61076375875969
1212,88.95388253922688
1213,46.621142246895445
1214,69.96910040449116
1215,62.01031027113318
1216,26.961376011499354
1217,50.99983392142936
1218,30.179525018440884
1219,63.71600379796696
1220,37.564895460131495
1221,41.85311473374573
1222,39.730828952164714
1223,36.59007084502487
1224,31.609410561898088
1225,54.926248168882424
1226,72.14117088013559
1227,60.14832053132473
1228,37.0233039407653
1229,69.9905744578759
1230,41.83441048228674
1231,29.567143305107905
1232,46.92176789376067
1233,61.1830688802997
1234,64.50100617828544
1235,44.18238518873518
1236,79.46316383143535
1237,56.36047168129558
1238,46.95694841260088
1239,33.6820141326793
1240,34.11867727416798
1241,66.56369239231977
1242,36.73663244083987
1243,29.457364335354626
1244,48.080506528920935
1245,47.754287024742055
1246,67.72503848567835
1247,50.43628084095367
1248,75.62960429954224
1249,29.1583491077658
1250,43.7088116639829
1251,27.912192031432326
1252,29.23877729686906
1253,29.222416308625228
1254,78.07533661504972
1255,54.13779310370269
1256,44.04780136574523
1257,72.41384422174129
1258,63.46156852411919
1259,69.99646708062615
1260,56.726381056786025
1261,34.27089129879137
1262,28.529892504393914
1263,76.18039418914528
1264,29.214541753859933
1265,57.30735172326645
1266,32.61749841658862
1267,68.08394218539293
1268,32.21173077171666
1269,65.65192176467504
1270,35.81140789248043
1271,38.02722475260494
1272,39.31769348222993
1273,41.10313930204252
1274,68.41214910654931
1275,64.81473349694393
1276,61.17527505652511
1277,32.05580910108661
1278,39.0087188858201
1279,28.701839974197767
1280,67.42589253159936
1281,59.281637334665405
1282,49.578862661267024
1283,31.8768264461291
1284,69.7985179865977
1285,82.40121220902479
1286,37.57168374688304
1287,39.767421527602394
1288,56.910416904157
1289,63.02386408638672
1290,32.60559975426118
1291,73.22506536783881
1292,54.241292723007476
1293,29.689719703052518
1294,41.11893264823125
1295,67.98966469518605
1296,31.635739206078554
1297,32.746825113912976
1298,36.5440467719131
1299,46.785809455952815
1300,39.898891578941814
1301,79.19863743523861
1302,69.5106954316329
1303,64.42548379896148
1304,69.0179657760004
1305,42.874917803976544
1306,69.61439296552676
1307,26.245889394111558
1308,54.25797809006731
1309,32.37791307720586
1310,49.299464780935935
1311,60.52438319377366
1312,68.8537641383195
1313,37.673168433610456
1314,29.584829459916776
1315,29.612332405983082
1316,28.695287219441937
1317,55.66063344839172
1318,31.000716280087047
1319,36.60978253197432
1320,51.38903553664973
1321,33.835964508824375
1322,69.54101019209016
1323,68.64715344958354
1324,46.130135865011155
1325,70.58753414980715
1326,40.48864176562752
1327,29.17648471870457
1328,72.47878691224146
1329,41.20412172252368
1330,65.58579491347014
1331,49.53496865861639
1332,25.04677699772988
1333,35.163735458180284
1334,72.46720677927483
1335,74.4565939677163
1336,70.86858631165929
1337,28.83486615914849
1338,47.770173409521206
1339,53.97088045203823
1340,28.89080313477139
1341,29.294744321876763
1342,32.771642516734985
1343,32.24683967772985
1344,28.991943822020815
1345,32.24224311357507
1346,50.7522186198225
1347,29.208525087091814
1348,72.3075610876153
1349,59.27042448136895
1350,40.06438384586768
1351,61.02848317013236
1352,30.446345919397984
1353,75.47616281193446
1354,70.31272149966794
1355,31.747578144081174
1356,64.34675282866779
1357,29.30365897117413
1358,30.044613519265525
1359,34.556305855793156
1360,53.58815935944263
1361,67.17964762966263
